06-30-2025 03:00:01.217 INFO  dispatchRunner [0 MainThread] - Search process mode: freestanding (build e053ef3c985f).
06-30-2025 03:00:01.485 INFO  ReducePhaseExecutor [39064 phase_1] - Stating phase_1
06-30-2025 03:00:01.485 INFO  SearchOperator:rest [47996 localCollectorThread] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8089
06-30-2025 03:00:01.485 INFO  LocalCollector [47996 localCollectorThread] - Final required fields list = *
06-30-2025 03:00:01.485 INFO  UserManager [47996 localCollectorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.485 INFO  UserManager [47996 localCollectorThread] - Setting user context: admin
06-30-2025 03:00:01.485 INFO  UserManager [47996 localCollectorThread] - Free version does not have user services
06-30-2025 03:00:01.485 INFO  UserManager [47996 localCollectorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.485 INFO  DispatchExecutor [39064 phase_1] - BEGIN OPEN: Processor=rest
06-30-2025 03:00:01.485 INFO  SearchOperator:rest [47996 localCollectorThread] - in RestProcessor::execute
06-30-2025 03:00:01.486 INFO  UserManager [47996 localCollectorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.486 INFO  UserManager [40792 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.486 INFO  UserManager [37216 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.486 INFO  UserManager [41924 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.486 INFO  UserManager [48108 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.486 INFO  UserManager [33372 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.488 INFO  ResultsCollationProcessor [39064 phase_1] - Writing remote_event_providers.csv to disk
06-30-2025 03:00:01.490 INFO  DispatchExecutor [39064 phase_1] - END OPEN: Processor=rest
06-30-2025 03:00:01.490 INFO  DispatchExecutor [39064 phase_1] - BEGIN OPEN: Processor=noop
06-30-2025 03:00:01.491 INFO  DispatchExecutor [39064 phase_1] - END OPEN: Processor=noop
06-30-2025 03:00:01.494 INFO  ReducePhaseExecutor [39064 phase_1] - Not downloading remote search.log files. Reason: No remote event providers.
06-30-2025 03:00:01.494 INFO  ReducePhaseExecutor [39064 phase_1] - Not downloading remote search_telemetry.json files. Reason: No remote event providers.
06-30-2025 03:00:01.494 INFO  ReducePhaseExecutor [39064 phase_1] - Ending phase_1
06-30-2025 03:00:01.494 INFO  UserManager [39064 phase_1] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.505 INFO  UserManager [46144 StatusEnforcerThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.509 INFO  DispatchManager [40796 searchOrchestrator] - DispatchManager::dispatchHasFinished(id='subsearch_scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751241600_9_1751241601.2', username='admin')
06-30-2025 03:00:01.509 INFO  UserManager [40796 searchOrchestrator] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.510 INFO  SearchStatusEnforcer [48184 searchOrchestrator] - SearchStatusEnforcer is already terminated
06-30-2025 03:00:01.525 INFO  SearchPipeline [48184 searchOrchestrator] - ReportSearch=1 AllowBatchMode=0
06-30-2025 03:00:01.525 INFO  SearchPipeline [48184 searchOrchestrator] - ReportSearch=1 AllowBatchMode=0
06-30-2025 03:00:01.525 INFO  SearchParser [48184 searchOrchestrator] - PARSING: prerest splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
06-30-2025 03:00:01.525 INFO  SearchOperator:rest [48184 searchOrchestrator] - built uri=/services/admin/Splunk-auth/splunk_auth?count=0, server=https://127.0.0.1:8089
06-30-2025 03:00:01.525 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Disabling timeliner since source is not an event index
06-30-2025 03:00:01.525 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Disabling timeliner since event search is empty
06-30-2025 03:00:01.525 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - No need for RTWindowProcessor
06-30-2025 03:00:01.525 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Timeliner will not be executed
06-30-2025 03:00:01.525 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - required fields list to add to different pipelines = *
06-30-2025 03:00:01.526 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Adding noop to provide result collation at search head
06-30-2025 03:00:01.526 INFO  SearchParser [48184 searchOrchestrator] - PARSING: noop
06-30-2025 03:00:01.526 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Search Phases created.
06-30-2025 03:00:01.530 INFO  UserManager [48184 searchOrchestrator] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [48184 searchOrchestrator] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [48184 searchOrchestrator] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  UserManager [48184 searchOrchestrator] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  DistributedSearchResultCollectionManager [48184 searchOrchestrator] - Stream search: prerest  splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
06-30-2025 03:00:01.530 INFO  ExternalResultProvider [48184 searchOrchestrator] - No external result providers are configured
06-30-2025 03:00:01.530 INFO  DistributedSearchResultCollectionManager [48184 searchOrchestrator] - ERP_FACTORY initialized, but zero external result provider, hence disabling _isERPCollectionEnabled
06-30-2025 03:00:01.530 INFO  DistributedSearchResultCollectionManager [48184 searchOrchestrator] - results_queue_read_timeout_sec=900.000 send_timeout=30.000 connect_timeout=10.000 receive_timeout=600.000
06-30-2025 03:00:01.530 INFO  DistributedSearchResultCollectionManager [48184 searchOrchestrator] - No default search group set.
06-30-2025 03:00:01.530 INFO  SearchTargeter [48184 searchOrchestrator] - should contact peer:BEER-PC01 regex=BEER-PC01 1
06-30-2025 03:00:01.530 INFO  DistributedSearchResultCollectionManager [48184 searchOrchestrator] - Connecting to peer BEER-PC01 connectAll 0 connectToSpecificPeer 1
06-30-2025 03:00:01.530 INFO  SearchPhaseGenerator [48184 searchOrchestrator] - Time spends on creating distributed search results infrastructure; dispatchcreatedSearchResultInfrastructure=0.000 seconds.
06-30-2025 03:00:01.530 INFO  UserManager [17980 SearchResultExecutorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [17980 SearchResultExecutorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [17980 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  UserManager [29404 SearchResultExecutorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [29404 SearchResultExecutorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [29404 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  UserManager [45440 SearchResultExecutorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [45440 SearchResultExecutorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [45440 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  SearchParser [48184 searchOrchestrator] - PARSING: | streamnoop
06-30-2025 03:00:01.530 INFO  UserManager [45416 SearchResultExecutorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [45416 SearchResultExecutorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [45416 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  SearchParser [48184 searchOrchestrator] - PARSING: streamnoop  | rest splunk_server=local /services/admin/Splunk-auth/splunk_auth | join type=left splunk_server [|rest splunk_server=local /services/server/info | fields guid, splunk_server]  | appendcols [|rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry | fields telemetrySalt] | eval telemetrySalt=if(isnull(telemetrySalt), "", telemetrySalt), hashHost=sha1(telemetrySalt+splunk_server) | replace "1" with "true", "0" with "false" in enablePasswordHistory,expireUserAccounts, forceWeakPasswordChange, lockoutUsers, verboseLoginFailMsg  | eval data="{\"host\": \""+hashHost+"\",\"guid\": \""+guid+"\", \"constant login time\":\""+constantLoginTime+"\", \"enable password history\":\""+enablePasswordHistory+"\", \"expiration alert in days\":\""+expireAlertDays+"\", \"days until password expires\":\""+expirePasswordDays+"\", \"enable password expiration\":\""+expireUserAccounts+"\", \"force existing users to change weak passwords\":\""+forceWeakPasswordChange+"\", \"failed login attempts\":\""+lockoutAttempts+"\", \"lockout duration in minutes\":\""+lockoutMins+"\", \"lockout threshold in minutes\":\""+lockoutThresholdMins+"\", \"enable lockout users\":\""+lockoutUsers+"\", \"minimum number of digits\":\""+minPasswordDigit+"\", \"minimum number of characters\":\""+minPasswordLength+"\", \"minimum number of lowercase letters\":\""+minPasswordLowercase+"\", \"minimum number of special characters\":\""+minPasswordSpecial+"\", \"minimum number of uppercase letters\":\""+minPasswordUppercase+"\", \"password history count\":\""+passwordHistoryCount+"\", \"enable verbose login fail message\":\""+verboseLoginFailMsg+"\"}",_time=now(), date=strftime(_time, "%Y-%m-%d")  | fields data _time date | noop 
06-30-2025 03:00:01.530 INFO  UserManager [39732 localCollectorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [39732 localCollectorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  UserManager [39732 localCollectorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  UserManager [25280 SearchResultExecutorThread] - Setting user context: admin
06-30-2025 03:00:01.530 INFO  UserManager [25280 SearchResultExecutorThread] - Free version does not have user services
06-30-2025 03:00:01.530 INFO  SearchParser [39732 localCollectorThread] - PARSING: prerest  splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
06-30-2025 03:00:01.530 INFO  UserManager [25280 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.530 INFO  SearchOperator:rest [39732 localCollectorThread] - built uri=/services/admin/Splunk-auth/splunk_auth?count=0, server=https://127.0.0.1:8089
06-30-2025 03:00:01.530 INFO  SearchParser [48184 searchOrchestrator] - PARSING: |rest splunk_server=local /services/server/info | fields guid, splunk_server
06-30-2025 03:00:01.530 INFO  LocalCollector [39732 localCollectorThread] - Final required fields list = *
06-30-2025 03:00:01.531 INFO  UserManager [39732 localCollectorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.531 INFO  UserManager [39732 localCollectorThread] - Setting user context: admin
06-30-2025 03:00:01.531 INFO  UserManager [39732 localCollectorThread] - Free version does not have user services
06-30-2025 03:00:01.531 INFO  UserManager [39732 localCollectorThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.531 INFO  SearchOperator:rest [39732 localCollectorThread] - in RestProcessor::execute
06-30-2025 03:00:01.531 INFO  SearchOperator:rest [48184 searchOrchestrator] - built uri=/services/admin/Splunk-auth/splunk_auth?count=0, server=https://127.0.0.1:8089
06-30-2025 03:00:01.532 INFO  SearchOrchestrator [48184 searchOrchestrator] - Starting the status control thread.
06-30-2025 03:00:01.532 INFO  SearchOrchestrator [48184 searchOrchestrator] - Starting phase=1
06-30-2025 03:00:01.532 INFO  UserManager [4892 StatusEnforcerThread] - Setting user context: admin
06-30-2025 03:00:01.532 INFO  UserManager [4892 StatusEnforcerThread] - Free version does not have user services
06-30-2025 03:00:01.532 INFO  UserManager [4892 StatusEnforcerThread] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.532 INFO  UserManager [42940 phase_1] - Setting user context: admin
06-30-2025 03:00:01.532 INFO  UserManager [42940 phase_1] - Free version does not have user services
06-30-2025 03:00:01.532 INFO  SearchStatusEnforcer [4892 StatusEnforcerThread] - Enforcing disk quota = 0
06-30-2025 03:00:01.532 WARN  SearchOperator:rest [39732 localCollectorThread] - sid:scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751241600_9 Unexpected status for to fetch REST endpoint uri=https://127.0.0.1:8089/services/admin/Splunk-auth/splunk_auth?count=0 from server=https://127.0.0.1:8089 - Payment Required
06-30-2025 03:00:01.532 INFO  UserManager [42940 phase_1] - Done setting user context: NULL -> NULL
06-30-2025 03:00:01.532 INFO  ReducePhaseExecutor [42940 phase_1] - Stating phase_1
06-30-2025 03:00:01.532 INFO  PreviewExecutor [4892 StatusEnforcerThread] - Preview Enforcing initialization done
06-30-2025 03:00:01.532 ERROR SearchOperator:rest [39732 localCollectorThread] - sid:scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751241600_9 Failed to fetch REST endpoint uri=https://127.0.0.1:8089/services/admin/Splunk-auth/splunk_auth?count=0 from server https://127.0.0.1:8089. Check that the URI path provided exists in the REST API.
06-30-2025 03:00:01.532 ERROR SearchOperator:rest [39732 localCollectorThread] - sid:scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751241600_9 The REST request on the endpoint URI /services/admin/Splunk-auth/splunk_auth?count=0 returned HTTP 'status not OK': code=402, Payment Required.
06-30-2025 03:00:01.532 INFO  DispatchExecutor [42940 phase_1] - BEGIN OPEN: Processor=rest
06-30-2025 03:00:01.533 INFO  UserManager [39732 localCollectorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.533 INFO  UserManager [25280 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.533 INFO  UserManager [45416 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.533 INFO  UserManager [29404 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.533 INFO  UserManager [17980 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.533 INFO  ResultsCollationProcessor [42940 phase_1] - Writing remote_event_providers.csv to disk
06-30-2025 03:00:01.533 INFO  UserManager [45440 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.534 INFO  DispatchExecutor [42940 phase_1] - END OPEN: Processor=rest
06-30-2025 03:00:01.534 INFO  DispatchExecutor [42940 phase_1] - BEGIN OPEN: Processor=appendcols
06-30-2025 03:00:01.534 INFO  DispatchExecutor [42940 phase_1] - END OPEN: Processor=appendcols
06-30-2025 03:00:01.534 INFO  DispatchExecutor [42940 phase_1] - BEGIN OPEN: Processor=noop
06-30-2025 03:00:01.534 INFO  DispatchExecutor [42940 phase_1] - END OPEN: Processor=noop
06-30-2025 03:00:01.537 INFO  ReducePhaseExecutor [42940 phase_1] - Not downloading remote search.log files.  Reason: Remote log download is currently disabled.
06-30-2025 03:00:01.537 INFO  ReducePhaseExecutor [42940 phase_1] - Not downloading remote search_telemetry.json files. Reason: No remote event providers.
06-30-2025 03:00:01.537 INFO  ReducePhaseExecutor [42940 phase_1] - Ending phase_1
06-30-2025 03:00:01.537 INFO  UserManager [42940 phase_1] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.589 INFO  SearchParser [4892 StatusEnforcerThread] - PARSING: stats count AS query| search query > 0
06-30-2025 03:00:01.589 INFO  StatsContext [4892 StatusEnforcerThread] -  Setting Page Size at 65536
06-30-2025 03:00:01.589 INFO  StatsContext [4892 StatusEnforcerThread] -  Setting max memory usage at 209715200
06-30-2025 03:00:01.589 INFO  StatsProcessorV2 [4892 StatusEnforcerThread] - StatsV2 (stats) args: count, AS, query
06-30-2025 03:00:01.589 INFO  StatsProcessorV2 [4892 StatusEnforcerThread] - StatsProcessorV2::processArguments: Unaligned accesses are free
06-30-2025 03:00:01.589 INFO  StatsAggregations [4892 StatusEnforcerThread] - Instantiating Stats function group_count for key=, alias=query
06-30-2025 03:00:01.589 INFO  StatsProcessor [4892 StatusEnforcerThread] - No group-by fields specified, incompatible for high cardinality improvements
06-30-2025 03:00:01.589 INFO  StatsContext [4892 StatusEnforcerThread] - shouldFallbackToOldStats: _use_v2_level=USE_V2_ALL, fallback=false
06-30-2025 03:00:01.592 INFO  UnifiedSearch [4892 StatusEnforcerThread] - Processed search targeting arguments
06-30-2025 03:00:01.634 INFO  SearchStatusEnforcer [4892 StatusEnforcerThread] - Triggered listener notification on state=onResults condition=1
06-30-2025 03:00:01.634 INFO  UserManager [4892 StatusEnforcerThread] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.639 INFO  DispatchStorageManager [48184 searchOrchestrator] - Remote storage disabled for search artifacts.
06-30-2025 03:00:01.639 INFO  DispatchManager [48184 searchOrchestrator] - DispatchManager::dispatchHasFinished(id='scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751241600_9', username='admin')
06-30-2025 03:00:01.639 INFO  UserManager [48184 searchOrchestrator] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.641 INFO  SearchStatusEnforcer [27652 RunDispatch] - SearchStatusEnforcer is already terminated
06-30-2025 03:00:01.641 INFO  UserManager [27652 RunDispatch] - Unwound user context: NULL -> NULL
06-30-2025 03:00:01.641 INFO  LookupDataProvider [27652 RunDispatch] - Clearing out lookup shared provider map
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - Shutting down splunkd
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Begin"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_NoahHealthReport"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_FileIntegrityChecker"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_JustBeforeKVStore"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_KVStore"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_DFM"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Thruput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_TcpInput1"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_ExecSendInitialSigterm"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_TcpOutput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_UdpInput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_FifoInput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteQueueInput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_WinEventLogInput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_HttpInput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SelfStorageArchiver"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_BucketMergeWorker"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Scheduler"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SyslogOutput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_ArchiveAndOneshot"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Exec"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Tailing"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_PeerManager"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_AuditTrailManager"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_AuditTrailQueueServiceThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_FSChangeMonitor"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_FSChangeManagerProcessor"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_DeploymentClient"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_HttpClientPollingThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_AsyncQueuedMessageDispatcherThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteQueueOutput"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_OfflineFlusher"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteQueueOutputWorker"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RollAndUploadHotBuckets"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_MainThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_UploadReplicatedBucketThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Slave"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SlaveHBThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_CacheManager"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_HotBucketTasks"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SlaveSearch"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Deployer"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Captain"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Select"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_IdataDO_Collector"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_TcpOutput2"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_NoahHeartbeat"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_IndexerService"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Database1"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_LastIndexerLevel"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_AWSMetering"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SplunkConfigChangeWatcherThread"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_TcpInput2"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteQueueInputWorker"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteQueue"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RemoteFileSystem"
06-30-2025 03:00:01.662 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_LocalFileSystem"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SearchDispatch"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_SSCCacheClient"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_RendezvousHeartbeat"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_CatalogBackedConfSingleton"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_LoadUsers"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_MetricsManager"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Pipeline"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Queue"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_CallbackRunner"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_HttpClient"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_DmcProxyHttpClient"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_Duo2FAHttpClient"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_ApplicationLicenseChecker"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_S3ConnectionPoolManager"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - shutting down level "ShutdownLevel_WorkloadManager"
06-30-2025 03:00:01.664 INFO  ShutdownHandler [33896 Shutdown] - Shutdown complete in 1507 microseconds
