07-07-2025 03:00:01.330 INFO  dispatchRunner [0 MainThread] - Search process mode: freestanding (build 78803f08aabb).
07-07-2025 03:00:01.656 INFO  UserManager [122620 searchOrchestrator] - Setting user context: admin
07-07-2025 03:00:01.656 INFO  UserManager [122620 searchOrchestrator] - Free version does not have user services
07-07-2025 03:00:01.656 INFO  UserManager [122620 searchOrchestrator] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.656 INFO  SearchOrchestrator [122620 searchOrchestrator] - Creating the search DAG.
07-07-2025 03:00:01.656 INFO  SearchParser [122620 searchOrchestrator] - PARSING:  | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local | fields + telemetrySalt
07-07-2025 03:00:01.656 INFO  DispatchStorageManagerInfo [122620 searchOrchestrator] - Successfully created new dispatch directory for search job. sid=1b96ec43e2a85ebd_tmp dispatch_dir=C:\Program Files\Splunk\var\run\splunk\dispatch\1b96ec43e2a85ebd_tmp
07-07-2025 03:00:01.656 INFO  SearchOperator:rest [122620 searchOrchestrator] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING: prerest splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.663 INFO  SearchOperator:rest [122620 searchOrchestrator] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.663 INFO  DispatchThread [122620 searchOrchestrator] - BatchMode: allowBatchMode: 1, conf(1): 1, timeline/Status buckets(0):0, realtime(0):0, report pipe empty(0):0, reqTimeOrder(0):0, summarize(0):0, statefulStreaming(0):0
07-07-2025 03:00:01.663 INFO  DispatchThread [122620 searchOrchestrator] - required fields list to add to remote search = *
07-07-2025 03:00:01.663 INFO  DispatchCommandProcessor [122620 searchOrchestrator] - summaryHash=ec4c6e82349785fc summaryId=D59BE72C-130E-4AB5-91DF-EC18452C6179_splunk_instrumentation_admin_ec4c6e82349785fc remoteSearch=prerest  splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.663 INFO  DispatchCommandProcessor [122620 searchOrchestrator] - summaryHash=NSa393ddf4ae79354b summaryId=D59BE72C-130E-4AB5-91DF-EC18452C6179_splunk_instrumentation_admin_NSa393ddf4ae79354b remoteSearch=prerest splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.663 INFO  DispatchThread [122620 searchOrchestrator] - Getting summary ID for summaryHash=NSa393ddf4ae79354b
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING:  | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local | fields + telemetrySalt
07-07-2025 03:00:01.663 INFO  SearchOperator:rest [122620 searchOrchestrator] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.663 INFO  AstOptimizer [122620 searchOrchestrator] - SrchOptMetrics optimize_toJson=0.000
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING:  | fields + telemetrySalt
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING:  | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local
07-07-2025 03:00:01.663 INFO  FederatedInfo [122620 searchOrchestrator] - No federated search providers defined.
07-07-2025 03:00:01.663 INFO  ProjElim [122620 searchOrchestrator] - Excluded processors=[addinfo]
07-07-2025 03:00:01.663 INFO  AstVisitorFactory [122620 searchOrchestrator] - Not building visitor : replace_stats_cmds_with_tstats
07-07-2025 03:00:01.663 INFO  AstVisitorFactory [122620 searchOrchestrator] - Not building visitor : replace_chart_cmds_with_tstats
07-07-2025 03:00:01.663 INFO  AstOptimizer [122620 searchOrchestrator] - SrchOptMetrics optimization=0.000
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Optimized Search = | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local | fields + telemetrySalt
07-07-2025 03:00:01.663 INFO  ScopedTimer [122620 searchOrchestrator] - search.optimize 0.000
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Data federation is enabled
07-07-2025 03:00:01.663 INFO  FederatedProviderVisitor [122620 searchOrchestrator] - Federated Whole Search Remote Execution Enabled: false
07-07-2025 03:00:01.663 INFO  FederatedProviderVisitor [122620 searchOrchestrator] - Command not safe for remote execution, command=rest
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Number of involved federated deployments is 0.
07-07-2025 03:00:01.663 ERROR ParallelReducePolicy [122620 searchOrchestrator] - Invalid distribute environment setup
07-07-2025 03:00:01.663 INFO  PhaseToPipelineVisitor [122620 searchOrchestrator] - Phase Search =  | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local | fields + telemetrySalt
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING:  | rest /servicesNS/nobody/splunk_instrumentation/telemetry splunk_server=local | fields + telemetrySalt
07-07-2025 03:00:01.663 INFO  SearchOperator:rest [122620 searchOrchestrator] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.663 INFO  SearchPipeline [122620 searchOrchestrator] - ReportSearch=1 AllowBatchMode=0
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING: prerest splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.663 INFO  SearchOperator:rest [122620 searchOrchestrator] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Disabling timeliner since source is not an event index
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Disabling timeliner since event search is empty
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - No need for RTWindowProcessor
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Timeliner will not be executed
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - required fields list to add to different pipelines = *
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Adding noop to provide result collation at search head
07-07-2025 03:00:01.663 INFO  SearchParser [122620 searchOrchestrator] - PARSING: noop
07-07-2025 03:00:01.663 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Search Phases created.
07-07-2025 03:00:01.667 INFO  SearchOrchestrator [122620 searchOrchestrator] - Preview is not enabled. (preview_algorithm=NONE)
07-07-2025 03:00:01.667 INFO  UserManager [122620 searchOrchestrator] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [122620 searchOrchestrator] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [122620 searchOrchestrator] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [122620 searchOrchestrator] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  DistributedSearchResultCollectionManager [122620 searchOrchestrator] - Stream search: prerest  splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.667 INFO  ExternalResultProvider [122620 searchOrchestrator] - No external result providers are configured
07-07-2025 03:00:01.667 INFO  DistributedSearchResultCollectionManager [122620 searchOrchestrator] - ERP_FACTORY initialized, but zero external result provider, hence disabling _isERPCollectionEnabled
07-07-2025 03:00:01.667 INFO  DistributedSearchResultCollectionManager [122620 searchOrchestrator] - results_queue_read_timeout_sec=900.000 send_timeout=30.000 connect_timeout=10.000 receive_timeout=600.000
07-07-2025 03:00:01.667 INFO  DistributedSearchResultCollectionManager [122620 searchOrchestrator] - Creating result collector for local peer.
07-07-2025 03:00:01.667 INFO  DistributedSearchResultCollectionManager [122620 searchOrchestrator] - Successfully created search result collector for localpeer=%sBEER-PC01 in 0.000 seconds
07-07-2025 03:00:01.667 INFO  SearchPhaseGenerator [122620 searchOrchestrator] - Time spends on creating distributed search results infrastructure; dispatchcreatedSearchResultInfrastructure=0.000 seconds.
07-07-2025 03:00:01.667 INFO  UserManager [123644 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [123644 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [123644 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  SearchOrchestrator [122620 searchOrchestrator] - Starting the status control thread.
07-07-2025 03:00:01.667 INFO  SearchOrchestrator [122620 searchOrchestrator] - Starting phase=1
07-07-2025 03:00:01.667 INFO  UserManager [121712 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [121064 StatusEnforcerThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [121064 StatusEnforcerThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [121064 StatusEnforcerThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [121712 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [121712 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  SearchStatusEnforcer [121064 StatusEnforcerThread] - Enforcing disk quota = 0
07-07-2025 03:00:01.667 INFO  UserManager [124184 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [124184 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [124184 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [114888 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [114888 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [114888 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [68064 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [68064 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [68064 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  SearchParser [114176 localCollectorThread] - PARSING: prerest  splunk_server="BEER-PC01" timeout=60 "/servicesNS/nobody/splunk_instrumentation/telemetry?count=0"
07-07-2025 03:00:01.667 INFO  SearchOperator:rest [114176 localCollectorThread] - built uri=/servicesNS/nobody/splunk_instrumentation/telemetry?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.667 INFO  LocalCollector [114176 localCollectorThread] - Final required fields list = *
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [114176 localCollectorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  UserManager [120764 phase_1] - Setting user context: admin
07-07-2025 03:00:01.667 INFO  UserManager [120764 phase_1] - Free version does not have user services
07-07-2025 03:00:01.667 INFO  UserManager [120764 phase_1] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.667 INFO  SearchOperator:rest [114176 localCollectorThread] - in RestProcessor::execute
07-07-2025 03:00:01.667 INFO  ReducePhaseExecutor [120764 phase_1] - Starting phase_1
07-07-2025 03:00:01.679 INFO  UserManager [114176 localCollectorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.679 INFO  UserManager [68064 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.679 INFO  UserManager [114888 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.679 INFO  UserManager [121712 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.679 INFO  UserManager [124184 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.679 INFO  UserManager [123644 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.682 INFO  ResultsCollationProcessor [120764 phase_1] - Writing remote_event_providers.csv to disk
07-07-2025 03:00:01.697 INFO  ReducePhaseExecutor [120764 phase_1] - Not downloading remote search.log files. Reason: No remote event providers.
07-07-2025 03:00:01.697 INFO  ReducePhaseExecutor [120764 phase_1] - Not downloading remote search_telemetry.json files. Reason: No remote event providers.
07-07-2025 03:00:01.697 INFO  ReducePhaseExecutor [120764 phase_1] - Ending phase_1
07-07-2025 03:00:01.697 INFO  UserManager [120764 phase_1] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.713 INFO  UserManager [121064 StatusEnforcerThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.717 INFO  DispatchManager [122620 searchOrchestrator] - DispatchManager::dispatchHasFinished(id='subsearch_scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3_1751846401.2', username='admin')
07-07-2025 03:00:01.717 INFO  UserManager [122620 searchOrchestrator] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.717 INFO  SearchOrchestrator [43832 searchOrchestrator] - SearchOrchestrator is destructed.  sid=subsearch_scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3_1751846401.2, eval_only=0
07-07-2025 03:00:01.717 INFO  SearchStatusEnforcer [43832 searchOrchestrator] - SearchStatusEnforcer is already terminated
07-07-2025 03:00:01.727 INFO  SearchPipeline [43832 searchOrchestrator] - ReportSearch=1 AllowBatchMode=0
07-07-2025 03:00:01.727 INFO  SearchParser [43832 searchOrchestrator] - PARSING: prerest splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
07-07-2025 03:00:01.727 INFO  SearchOperator:rest [43832 searchOrchestrator] - built uri=/services/admin/Splunk-auth/splunk_auth?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Disabling timeliner since source is not an event index
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Disabling timeliner since event search is empty
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - No need for RTWindowProcessor
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Timeliner will not be executed
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - required fields list to add to different pipelines = *
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Adding noop to provide result collation at search head
07-07-2025 03:00:01.727 INFO  SearchParser [43832 searchOrchestrator] - PARSING: noop
07-07-2025 03:00:01.727 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Search Phases created.
07-07-2025 03:00:01.737 INFO  SearchOrchestrator [43832 searchOrchestrator] - Preview is not enabled. (preview_algorithm=NONE)
07-07-2025 03:00:01.737 INFO  UserManager [43832 searchOrchestrator] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [43832 searchOrchestrator] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [43832 searchOrchestrator] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  UserManager [43832 searchOrchestrator] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  DistributedSearchResultCollectionManager [43832 searchOrchestrator] - Stream search: prerest  splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
07-07-2025 03:00:01.737 INFO  ExternalResultProvider [43832 searchOrchestrator] - No external result providers are configured
07-07-2025 03:00:01.737 INFO  DistributedSearchResultCollectionManager [43832 searchOrchestrator] - ERP_FACTORY initialized, but zero external result provider, hence disabling _isERPCollectionEnabled
07-07-2025 03:00:01.737 INFO  DistributedSearchResultCollectionManager [43832 searchOrchestrator] - results_queue_read_timeout_sec=900.000 send_timeout=30.000 connect_timeout=10.000 receive_timeout=600.000
07-07-2025 03:00:01.737 INFO  DistributedSearchResultCollectionManager [43832 searchOrchestrator] - Creating result collector for local peer.
07-07-2025 03:00:01.737 INFO  DistributedSearchResultCollectionManager [43832 searchOrchestrator] - Successfully created search result collector for localpeer=%sBEER-PC01 in 0.000 seconds
07-07-2025 03:00:01.737 INFO  SearchPhaseGenerator [43832 searchOrchestrator] - Time spends on creating distributed search results infrastructure; dispatchcreatedSearchResultInfrastructure=0.000 seconds.
07-07-2025 03:00:01.737 INFO  UserManager [26220 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [26220 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [26220 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  UserManager [52856 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [52856 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [52856 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  UserManager [114604 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [114604 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [114604 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  SearchOrchestrator [43832 searchOrchestrator] - Starting the status control thread.
07-07-2025 03:00:01.737 INFO  SearchOrchestrator [43832 searchOrchestrator] - Starting phase=1
07-07-2025 03:00:01.737 INFO  UserManager [123776 StatusEnforcerThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [124408 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  UserManager [124408 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [123776 StatusEnforcerThread] - Free version does not have user services
07-07-2025 03:00:01.737 INFO  UserManager [123776 StatusEnforcerThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  UserManager [124408 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.737 INFO  UserManager [124680 SearchResultExecutorThread] - Setting user context: admin
07-07-2025 03:00:01.737 INFO  SearchStatusEnforcer [123776 StatusEnforcerThread] - Enforcing disk quota = 0
07-07-2025 03:00:01.737 INFO  UserManager [124680 SearchResultExecutorThread] - Free version does not have user services
07-07-2025 03:00:01.742 INFO  UserManager [124680 SearchResultExecutorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Setting user context: admin
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Free version does not have user services
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.742 INFO  SearchParser [123424 localCollectorThread] - PARSING: prerest  splunk_server="BEER-PC01" timeout=60 "/services/admin/Splunk-auth/splunk_auth?count=0"
07-07-2025 03:00:01.742 INFO  UserManager [115092 phase_1] - Setting user context: admin
07-07-2025 03:00:01.742 INFO  UserManager [115092 phase_1] - Free version does not have user services
07-07-2025 03:00:01.742 INFO  UserManager [115092 phase_1] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.742 INFO  SearchOperator:rest [123424 localCollectorThread] - built uri=/services/admin/Splunk-auth/splunk_auth?count=0, server=https://127.0.0.1:8088
07-07-2025 03:00:01.742 INFO  ReducePhaseExecutor [115092 phase_1] - Starting phase_1
07-07-2025 03:00:01.742 INFO  LocalCollector [123424 localCollectorThread] - Final required fields list = *
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Setting user context: admin
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Free version does not have user services
07-07-2025 03:00:01.742 INFO  UserManager [123424 localCollectorThread] - Done setting user context: NULL -> NULL
07-07-2025 03:00:01.742 INFO  SearchOperator:rest [123424 localCollectorThread] - in RestProcessor::execute
07-07-2025 03:00:01.748 WARN  SearchOperator:rest [123424 localCollectorThread] - SearchMessage orig_component=SearchOperator:rest sid=scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3 message_key= message=Unexpected status for to fetch REST endpoint uri=https://127.0.0.1:8088/services/admin/Splunk-auth/splunk_auth?count=0 from server=https://127.0.0.1:8088 - Payment Required
07-07-2025 03:00:01.748 ERROR SearchOperator:rest [123424 localCollectorThread] - SearchMessage orig_component=SearchOperator:rest sid=scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3 message_key=RESTPROC:REST_BAD_URI_PATH__%s_%s message=Failed to fetch REST endpoint uri=https://127.0.0.1:8088/services/admin/Splunk-auth/splunk_auth?count=0 from server https://127.0.0.1:8088. Check that the URI path provided exists in the REST API.
07-07-2025 03:00:01.748 ERROR SearchOperator:rest [123424 localCollectorThread] - SearchMessage orig_component=SearchOperator:rest sid=scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3 message_key=RESTPROC:REST_STATUS_NOT_OK__%s_%d_%s message=The REST request on the endpoint URI /services/admin/Splunk-auth/splunk_auth?count=0 returned HTTP 'status not OK': code=402, Payment Required.
07-07-2025 03:00:01.748 INFO  UserManager [123424 localCollectorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.748 INFO  UserManager [124680 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.748 INFO  UserManager [114604 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.748 INFO  UserManager [124408 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.748 INFO  ResultsCollationProcessor [115092 phase_1] - Writing remote_event_providers.csv to disk
07-07-2025 03:00:01.748 INFO  UserManager [52856 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.748 INFO  UserManager [26220 SearchResultExecutorThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.758 INFO  ReducePhaseExecutor [115092 phase_1] - Not downloading remote search.log files.  Reason: Remote log download is currently disabled.
07-07-2025 03:00:01.758 INFO  ReducePhaseExecutor [115092 phase_1] - Not downloading remote search_telemetry.json files. Reason: No remote event providers.
07-07-2025 03:00:01.758 INFO  ReducePhaseExecutor [115092 phase_1] - Ending phase_1
07-07-2025 03:00:01.758 INFO  UserManager [115092 phase_1] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.827 INFO  SearchParser [123776 StatusEnforcerThread] - PARSING: stats count AS query| search query > 0
07-07-2025 03:00:01.827 INFO  StatsContext [123776 StatusEnforcerThread] -  Setting chunk size min=65536 max=4194304 double_every=100
07-07-2025 03:00:01.827 INFO  StatsContext [123776 StatusEnforcerThread] -  Setting max memory usage to 209715200
07-07-2025 03:00:01.827 INFO  StatsProcessorV2 [123776 StatusEnforcerThread] - StatsV2 (stats) args: count, AS, query
07-07-2025 03:00:01.827 INFO  StatsProcessorV2 [123776 StatusEnforcerThread] - StatsProcessorV2::processArguments: Unaligned accesses are free
07-07-2025 03:00:01.827 INFO  StatsAggregations [123776 StatusEnforcerThread] - Instantiating Stats function group_count for key=, alias=query
07-07-2025 03:00:01.829 INFO  UnifiedSearch [123776 StatusEnforcerThread] - Processed search targeting arguments
07-07-2025 03:00:01.869 INFO  SearchStatusEnforcer [123776 StatusEnforcerThread] - Triggered listener notification on state=onResults, condition=stats count AS query| search query > 0, conditionMet=1, listener URI=https://127.0.0.1:8088/servicesNS/nobody/splunk_instrumentation/saved/searches/instrumentation.usage.passwordPolicy.config/notify
07-07-2025 03:00:01.869 INFO  UserManager [123776 StatusEnforcerThread] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.875 INFO  DispatchManager [43832 searchOrchestrator] - DispatchManager::dispatchHasFinished(id='scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3', username='admin')
07-07-2025 03:00:01.875 INFO  UserManager [43832 searchOrchestrator] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.875 INFO  SearchOrchestrator [122804 RunDispatch] - SearchOrchestrator is destructed.  sid=scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3, eval_only=0
07-07-2025 03:00:01.875 INFO  SearchStatusEnforcer [122804 RunDispatch] - SearchStatusEnforcer is already terminated
07-07-2025 03:00:01.875 INFO  UserManager [122804 RunDispatch] - Unwound user context: NULL -> NULL
07-07-2025 03:00:01.875 INFO  LookupDataProvider [122804 RunDispatch] - Clearing out lookup shared provider map
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - Shutting down splunkd
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Begin"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_NoahHealthReport"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_FileIntegrityChecker"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Orchestrator"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_JustBeforeKVStore"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_KVStore"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_DFM"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Thruput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_FederatedHeartBeat"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_TcpInput1"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_ExecSendInitialSigterm"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_TcpOutput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_UdpInput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_FifoInput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteQueueInput"
